ticker,date,timestamp,open,high,low,close,volume,market
PLTR,2025-03-03,2025-03-03T00:00:00,257.15,258.1,256.19,257.53,49158,NYSE
PLTR,2025-03-03,2025-03-03T00:00:05,258.42,259.85,257.11,257.51,10968,NYSE
PLTR,2025-03-03,2025-03-03T00:00:10,256.66,256.95,255.17,256.78,27872,NYSE
PLTR,2025-03-03,2025-03-03T00:00:15,255.35,255.83,255.08,255.73,20941,NYSE
PLTR,2025-03-03,2025-03-03T00:00:20,256.2,257.05,255.93,255.94,17120,NYSE
PLTR,2025-03-03,2025-03-03T00:00:25,256.22,256.8,255.94,256.59,7625,NYSE
PLTR,2025-03-03,2025-03-03T00:00:30,256.2,257.03,255.63,256.77,42116,NYSE
PLTR,2025-03-03,2025-03-03T00:00:35,255.83,256.97,255.07,255.85,20370,NYSE
PLTR,2025-03-03,2025-03-03T00:00:40,255.46,255.7,254.28,255.46,45758,NYSE
PLTR,2025-03-03,2025-03-03T00:00:45,255.61,256.79,254.14,255.43,27925,NYSE
PLTR,2025-03-03,2025-03-03T00:00:50,256.9,257.27,256.46,256.55,34920,NYSE
PLTR,2025-03-03,2025-03-03T00:00:55,257.24,258.66,256.54,257.8,11995,NYSE
PLTR,2025-03-03,2025-03-03T00:01:00,257.45,257.84,257.15,257.24,12422,NYSE
PLTR,2025-03-03,2025-03-03T00:01:05,255.84,256.83,255.05,255.96,21410,NYSE
PLTR,2025-03-03,2025-03-03T00:01:10,255.52,256.83,254.1,254.43,37810,NYSE
PLTR,2025-03-03,2025-03-03T00:01:15,254.14,254.71,253.31,254.33,30955,NYSE
PLTR,2025-03-03,2025-03-03T00:01:20,254.22,254.39,252.95,254.38,26947,NYSE
PLTR,2025-03-03,2025-03-03T00:01:25,255.49,255.71,255.07,255.13,39530,NYSE
PLTR,2025-03-03,2025-03-03T00:01:30,254.39,255.15,253.98,254.33,47845,NYSE
PLTR,2025-03-03,2025-03-03T00:01:35,254.96,255.2,253.46,254.97,18598,NYSE
PLTR,2025-03-03,2025-03-03T00:01:40,254.22,255.08,253.36,254.52,21636,NYSE
PLTR,2025-03-03,2025-03-03T00:01:45,253.72,255.02,252.28,252.73,20282,NYSE
PLTR,2025-03-03,2025-03-03T00:01:50,252.24,252.62,251.41,252.61,33312,NYSE
PLTR,2025-03-03,2025-03-03T00:01:55,252.73,253.82,251.63,252.23,36502,NYSE
PLTR,2025-03-03,2025-03-03T00:02:00,251.81,252.84,251.15,251.26,2811,NYSE
PLTR,2025-03-03,2025-03-03T00:02:05,251.22,251.42,250.39,250.93,22560,NYSE
PLTR,2025-03-03,2025-03-03T00:02:10,249.58,251.03,248.59,250.18,39016,NYSE
PLTR,2025-03-03,2025-03-03T00:02:15,249.13,250.56,248.33,250.14,10254,NYSE
PLTR,2025-03-03,2025-03-03T00:02:20,251.64,252.91,250.77,252.61,14963,NYSE
PLTR,2025-03-03,2025-03-03T00:02:25,253.62,254.28,253.0,253.78,8886,NYSE
PLTR,2025-03-03,2025-03-03T00:02:30,254.06,255.48,253.87,255.17,6649,NYSE
PLTR,2025-03-03,2025-03-03T00:02:35,256.42,256.83,255.03,255.64,26462,NYSE
PLTR,2025-03-03,2025-03-03T00:02:40,256.88,257.41,255.82,256.98,14266,NYSE
PLTR,2025-03-03,2025-03-03T00:02:45,255.68,256.03,255.48,255.59,3767,NYSE
PLTR,2025-03-03,2025-03-03T00:02:50,255.62,256.87,254.17,256.67,30390,NYSE
PLTR,2025-03-03,2025-03-03T00:02:55,257.39,258.01,257.25,257.86,24918,NYSE
PLTR,2025-03-03,2025-03-03T00:03:00,259.05,259.81,258.92,259.62,6467,NYSE
PLTR,2025-03-03,2025-03-03T00:03:05,259.51,260.71,258.92,259.27,34708,NYSE
PLTR,2025-03-03,2025-03-03T00:03:10,260.05,261.12,259.35,261.06,48262,NYSE
PLTR,2025-03-03,2025-03-03T00:03:15,261.68,262.77,260.43,261.64,24233,NYSE
PLTR,2025-03-03,2025-03-03T00:03:20,262.82,264.12,262.53,263.72,41917,NYSE
PLTR,2025-03-03,2025-03-03T00:03:25,264.05,264.23,262.81,263.4,23341,NYSE
PLTR,2025-03-03,2025-03-03T00:03:30,263.69,264.5,262.61,262.7,29179,NYSE
PLTR,2025-03-03,2025-03-03T00:03:35,261.79,263.29,260.52,261.07,25906,NYSE
PLTR,2025-03-03,2025-03-03T00:03:40,261.6,262.27,260.37,261.79,43896,NYSE
PLTR,2025-03-03,2025-03-03T00:03:45,262.86,263.15,261.82,262.7,17673,NYSE
PLTR,2025-03-03,2025-03-03T00:03:50,263.26,264.67,262.26,262.54,43755,NYSE
PLTR,2025-03-03,2025-03-03T00:03:55,263.95,265.37,263.69,263.86,11286,NYSE
PLTR,2025-03-03,2025-03-03T00:04:00,263.84,264.4,262.86,263.42,20405,NYSE
PLTR,2025-03-03,2025-03-03T00:04:05,262.99,263.2,262.78,262.98,8385,NYSE
PLTR,2025-03-03,2025-03-03T00:04:10,262.32,263.26,261.52,262.36,8399,NYSE
PLTR,2025-03-03,2025-03-03T00:04:15,260.86,261.27,259.48,259.54,34360,NYSE
PLTR,2025-03-03,2025-03-03T00:04:20,259.01,259.66,258.33,258.72,16132,NYSE
PLTR,2025-03-03,2025-03-03T00:04:25,258.67,259.09,257.69,258.13,31760,NYSE
PLTR,2025-03-03,2025-03-03T00:04:30,257.24,258.52,256.3,257.86,46769,NYSE
PLTR,2025-03-03,2025-03-03T00:04:35,257.6,258.4,256.63,257.25,46508,NYSE
PLTR,2025-03-03,2025-03-03T00:04:40,256.65,258.02,256.37,257.51,44013,NYSE
