ticker,date,timestamp,open,high,low,close,volume
NVDA,2024-01-19,2024-01-19T09:00:00,57.714,57.93,57.62,57.894,195790
NVDA,2024-01-19,2024-01-19T09:05:00,57.886,57.899,57.85,57.899,144730
NVDA,2024-01-19,2024-01-19T09:10:00,57.899,57.921,57.88,57.8955,60290
NVDA,2024-01-19,2024-01-19T09:15:00,57.905,57.92,57.85,57.85,54850
NVDA,2024-01-19,2024-01-19T09:20:00,57.875,57.98,57.875,57.98,78050
NVDA,2024-01-19,2024-01-19T09:25:00,57.95,58.078,57.95,58.078,185370
NVDA,2024-01-19,2024-01-19T09:30:00,58.079,58.079,57.995,58.02,154690
NVDA,2024-01-19,2024-01-19T09:35:00,58.03,58.048,58.02,58.03,79490
NVDA,2024-01-19,2024-01-19T09:40:00,58.02,58.053,58.02,58.04,59200
NVDA,2024-01-19,2024-01-19T09:45:00,58.05,58.1,58.041,58.1,68110
NVDA,2024-01-19,2024-01-19T09:50:00,58.11,58.264,58.11,58.22,335740
NVDA,2024-01-19,2024-01-19T09:55:00,58.2,58.22,58.158,58.2,127950
NVDA,2024-01-19,2024-01-19T10:00:00,58.2,58.2,58.167,58.2,60640
NVDA,2024-01-19,2024-01-19T10:05:00,58.205,58.236,58.201,58.236,73760
NVDA,2024-01-19,2024-01-19T10:10:00,58.2,58.2,58.17,58.173,44460
NVDA,2024-01-19,2024-01-19T10:15:00,58.15,58.15,58.1,58.1,28340
NVDA,2024-01-19,2024-01-19T10:20:00,58.096,58.122,58.096,58.12,22550
NVDA,2024-01-19,2024-01-19T10:25:00,58.123,58.14,58.107,58.14,30110
NVDA,2024-01-19,2024-01-19T10:30:00,58.155,58.199,58.155,58.17,23300
NVDA,2024-01-19,2024-01-19T10:35:00,58.2,58.275,58.2,58.22,60690
NVDA,2024-01-19,2024-01-19T10:40:00,58.2,58.218,58.19,58.201,49940
NVDA,2024-01-19,2024-01-19T10:45:00,58.206,58.22,58.177,58.177,38960
NVDA,2024-01-19,2024-01-19T10:50:00,58.22,58.26,58.22,58.26,29150
NVDA,2024-01-19,2024-01-19T10:55:00,58.229,58.229,58.229,58.229,6790
NVDA,2024-01-19,2024-01-19T11:00:00,58.219,58.219,58.151,58.197,51280
NVDA,2024-01-19,2024-01-19T11:05:00,58.179,58.179,58.15,58.15,22430
NVDA,2024-01-19,2024-01-19T11:10:00,58.15,58.15,58.09,58.105,55520
NVDA,2024-01-19,2024-01-19T11:15:00,58.07,58.105,58.07,58.105,54340
NVDA,2024-01-19,2024-01-19T11:20:00,58.095,58.095,58.095,58.095,3460
NVDA,2024-01-19,2024-01-19T11:25:00,58.15,58.2,58.1,58.1,74320
NVDA,2024-01-19,2024-01-19T11:30:00,58.1,58.25,58.1,58.219,132510
NVDA,2024-01-19,2024-01-19T11:35:00,58.2,58.323,58.2,58.323,141900
NVDA,2024-01-19,2024-01-19T11:40:00,58.328,58.33,58.276,58.299,87430
NVDA,2024-01-19,2024-01-19T11:45:00,58.263,58.263,58.151,58.151,76380
NVDA,2024-01-19,2024-01-19T11:50:00,58.145,58.176,58.115,58.15,62020
NVDA,2024-01-19,2024-01-19T11:55:00,58.16,58.172,58.116,58.125,74410
NVDA,2024-01-19,2024-01-19T12:00:00,58.116,58.15,58.017,58.075,751860
NVDA,2024-01-19,2024-01-19T12:05:00,58.08,58.111,58.066,58.098,136280
NVDA,2024-01-19,2024-01-19T12:10:00,58.085,58.089,58.05,58.051,151910
NVDA,2024-01-19,2024-01-19T12:15:00,58.05,58.05,58,58,261140
NVDA,2024-01-19,2024-01-19T12:20:00,58.002,58.013,57.95,57.983,188920
NVDA,2024-01-19,2024-01-19T12:25:00,57.992,58.08,57.992,58.055,227320
NVDA,2024-01-19,2024-01-19T12:30:00,58.072,58.098,58.04,58.09,115950
NVDA,2024-01-19,2024-01-19T12:35:00,58.075,58.14,58.075,58.13,150260
NVDA,2024-01-19,2024-01-19T12:40:00,58.138,58.144,58.05,58.12,214170
NVDA,2024-01-19,2024-01-19T12:45:00,58.072,58.11,58.063,58.11,129350
