ticker,date,timestamp,open,high,low,close,volume
AMD,2024-07-25,2024-07-25T08:00:00,145.2,145.3,144.15,144.15,11587
AMD,2024-07-25,2024-07-25T08:05:00,144.2,144.2,143.09,143.45,13351
AMD,2024-07-25,2024-07-25T08:10:00,143.41,143.8,143.37,143.65,6060
AMD,2024-07-25,2024-07-25T08:15:00,143.23,143.23,142.3,142.3,13283
AMD,2024-07-25,2024-07-25T08:20:00,142.3,142.75,142.3,142.68,7531
AMD,2024-07-25,2024-07-25T08:25:00,142.6,143.8,142.6,143.7,16390
AMD,2024-07-25,2024-07-25T08:30:00,143.75,143.75,143.75,143.75,1480
AMD,2024-07-25,2024-07-25T08:35:00,143.42,143.59,143.42,143.59,1352
AMD,2024-07-25,2024-07-25T08:40:00,143.66,143.84,143.66,143.68,2370
AMD,2024-07-25,2024-07-25T08:45:00,143.5,143.5,143.35,143.35,981
AMD,2024-07-25,2024-07-25T08:50:00,143.53,143.87,143.53,143.87,4031
AMD,2024-07-25,2024-07-25T08:55:00,143.99,144.47,143.99,144.47,4069
AMD,2024-07-25,2024-07-25T09:00:00,144.5,144.5,144.39,144.5,4882
AMD,2024-07-25,2024-07-25T09:05:00,144.37,144.47,144.37,144.47,3188
AMD,2024-07-25,2024-07-25T09:10:00,144.67,144.67,144.39,144.39,3096
AMD,2024-07-25,2024-07-25T09:15:00,144.21,144.39,144,144,5329
AMD,2024-07-25,2024-07-25T09:20:00,144.2,144.2,143.92,143.92,2880
AMD,2024-07-25,2024-07-25T09:25:00,143.87,143.87,143.7,143.79,2866
AMD,2024-07-25,2024-07-25T09:30:00,143.97,144.7,143.97,144.5,5903
AMD,2024-07-25,2024-07-25T09:35:00,144.46,144.46,144.02,144.02,10281
AMD,2024-07-25,2024-07-25T09:40:00,144.03,144.16,144.02,144.02,1234
AMD,2024-07-25,2024-07-25T09:45:00,143.77,143.77,143.77,143.77,1233
AMD,2024-07-25,2024-07-25T09:50:00,143.86,143.86,143.86,143.86,110
AMD,2024-07-25,2024-07-25T09:55:00,143.51,143.51,143.31,143.31,3893
AMD,2024-07-25,2024-07-25T10:00:00,143.59,143.61,143.29,143.29,2068
AMD,2024-07-25,2024-07-25T10:05:00,143.29,143.58,143.27,143.58,2252
AMD,2024-07-25,2024-07-25T10:10:00,143.48,143.65,143.45,143.65,1678
AMD,2024-07-25,2024-07-25T10:15:00,143.62,143.62,143.62,143.62,686
AMD,2024-07-25,2024-07-25T10:20:00,143.79,144.45,143.77,144.23,4812
AMD,2024-07-25,2024-07-25T10:25:00,144.23,144.4,144.18,144.19,15779
AMD,2024-07-25,2024-07-25T10:30:00,143.99,144.45,143.92,144.45,6504
AMD,2024-07-25,2024-07-25T10:35:00,144.32,144.32,144.32,144.32,1649
AMD,2024-07-25,2024-07-25T10:40:00,144.23,144.23,144.22,144.22,900
AMD,2024-07-25,2024-07-25T10:45:00,144.46,144.58,144.42,144.51,5919
AMD,2024-07-25,2024-07-25T10:50:00,144.3,144.72,144.3,144.72,6725
AMD,2024-07-25,2024-07-25T10:55:00,144.72,144.88,144.56,144.56,15491
AMD,2024-07-25,2024-07-25T11:00:00,144.88,144.88,144.46,144.78,10907
AMD,2024-07-25,2024-07-25T11:05:00,144.76,144.88,144.73,144.82,14919
AMD,2024-07-25,2024-07-25T11:10:00,144.76,144.77,144.5,144.65,7693
AMD,2024-07-25,2024-07-25T11:15:00,144.6,144.65,144.28,144.45,9728
AMD,2024-07-25,2024-07-25T11:20:00,144.48,144.49,144.2,144.23,10396
AMD,2024-07-25,2024-07-25T11:25:00,144.24,144.35,144.19,144.35,4622
AMD,2024-07-25,2024-07-25T11:30:00,144.21,144.34,144.07,144.33,6601
AMD,2024-07-25,2024-07-25T11:35:00,144.3,144.3,144.1,144.18,6029
AMD,2024-07-25,2024-07-25T11:40:00,144.29,144.29,144.1,144.1,5595
AMD,2024-07-25,2024-07-25T11:45:00,144.32,144.32,144.08,144.08,3199
AMD,2024-07-25,2024-07-25T11:50:00,144.11,144.11,143.89,143.89,14543
AMD,2024-07-25,2024-07-25T11:55:00,143.88,143.98,143.8,143.8,6570
AMD,2024-07-25,2024-07-25T12:00:00,144.65,146.22,143.72,145.25,73621
AMD,2024-07-25,2024-07-25T12:05:00,144.2,144.2,143.95,143.99,11805
AMD,2024-07-25,2024-07-25T12:10:00,143.95,143.95,143.64,143.75,8907
AMD,2024-07-25,2024-07-25T12:15:00,143.65,143.8,143.6,143.67,15486
AMD,2024-07-25,2024-07-25T12:20:00,143.78,143.79,143.51,143.65,12833
AMD,2024-07-25,2024-07-25T12:25:00,143.6,143.6,143.3225,143.3225,15763
