ticker,date,timestamp,open,high,low,close,volume,market
COIN,2025-07-08,2025-07-08T00:00:00,51.92,53.34,51.48,52.02,33465,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:05,50.54,51.45,49.05,51.39,1638,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:10,52.01,52.24,51.09,51.18,15548,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:15,49.96,51.42,48.91,50.26,46970,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:20,49.55,50.35,48.29,48.82,37556,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:25,49.57,50.45,48.7,50.07,16946,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:30,49.5,50.58,48.45,49.75,25626,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:35,51.23,52.59,51.13,51.79,45367,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:40,50.58,51.38,49.25,50.84,46768,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:45,51.86,53.27,51.71,52.99,4752,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:50,52.55,52.65,51.37,51.65,16436,NASDAQ
COIN,2025-07-08,2025-07-08T00:00:55,51.24,51.68,50.9,51.07,38411,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:00,50.62,51.86,49.92,51.39,1078,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:05,50.77,52.03,49.99,51.36,6797,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:10,51.92,53.41,50.89,52.8,16696,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:15,51.31,51.72,50.76,50.82,18941,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:20,50.64,51.79,50.5,50.74,11273,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:25,50.65,51.73,49.81,50.52,44595,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:30,49.71,49.99,49.5,49.95,49871,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:35,50.88,52.28,49.99,52.03,49213,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:40,51.02,52.52,50.89,52.41,16506,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:45,52.15,52.88,51.7,52.54,44473,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:50,51.67,51.81,50.64,51.73,25805,NASDAQ
COIN,2025-07-08,2025-07-08T00:01:55,53.22,53.71,52.82,53.18,38734,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:00,51.81,53.15,51.57,52.28,12096,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:05,52.21,52.6,50.92,52.41,2636,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:10,51.53,51.91,50.2,51.57,23042,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:15,52.17,52.6,51.92,52.52,13994,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:20,53.79,54.35,53.3,53.78,42515,NASDAQ
COIN,2025-07-08,2025-07-08T00:02:25,52.53,52.78,51.6,51.82,14374,NASDAQ
