ticker,date,timestamp,open,high,low,close,volume,market
PLTR,2025-05-08,2025-05-08T00:00:00,115.38,116.04,115.03,115.94,18069,NYSE
PLTR,2025-05-08,2025-05-08T00:00:05,115.25,115.67,114.61,114.72,6242,NYSE
PLTR,2025-05-08,2025-05-08T00:00:10,114.68,115.12,114.25,115.07,40256,NYSE
PLTR,2025-05-08,2025-05-08T00:00:15,116.3,117.11,115.94,117.07,6287,NYSE
PLTR,2025-05-08,2025-05-08T00:00:20,117.2,118.66,116.77,118.06,44918,NYSE
PLTR,2025-05-08,2025-05-08T00:00:25,118.66,119.55,117.83,118.11,34041,NYSE
PLTR,2025-05-08,2025-05-08T00:00:30,118.56,118.96,118.3,118.47,33484,NYSE
PLTR,2025-05-08,2025-05-08T00:00:35,117.4,118.25,116.4,117.37,30916,NYSE
PLTR,2025-05-08,2025-05-08T00:00:40,117.83,118.26,116.42,117.58,49650,NYSE
PLTR,2025-05-08,2025-05-08T00:00:45,116.71,117.82,116.22,117.29,16731,NYSE
PLTR,2025-05-08,2025-05-08T00:00:50,116.82,117.81,116.32,117.69,10544,NYSE
PLTR,2025-05-08,2025-05-08T00:00:55,119.04,120.2,118.44,118.66,45258,NYSE
PLTR,2025-05-08,2025-05-08T00:01:00,117.2,118.41,116.44,116.79,11049,NYSE
PLTR,2025-05-08,2025-05-08T00:01:05,116.48,116.81,116.37,116.43,9388,NYSE
PLTR,2025-05-08,2025-05-08T00:01:10,115.44,116.21,114.28,115.83,2888,NYSE
PLTR,2025-05-08,2025-05-08T00:01:15,116.24,116.63,115.29,115.71,20583,NYSE
PLTR,2025-05-08,2025-05-08T00:01:20,115.72,116.19,114.65,116.02,11187,NYSE
PLTR,2025-05-08,2025-05-08T00:01:25,114.75,114.94,114.29,114.67,15777,NYSE
PLTR,2025-05-08,2025-05-08T00:01:30,114.89,115.33,113.41,113.6,23274,NYSE
PLTR,2025-05-08,2025-05-08T00:01:35,112.81,113.05,112.21,113.01,42071,NYSE
PLTR,2025-05-08,2025-05-08T00:01:40,112.28,113.33,110.92,111.98,10442,NYSE
PLTR,2025-05-08,2025-05-08T00:01:45,113.46,114.23,112.3,113.64,2711,NYSE
PLTR,2025-05-08,2025-05-08T00:01:50,115.13,116.63,113.82,115.76,42022,NYSE
PLTR,2025-05-08,2025-05-08T00:01:55,115.66,117.03,114.37,115.06,12113,NYSE
PLTR,2025-05-08,2025-05-08T00:02:00,115.98,117.3,115.03,115.48,30396,NYSE
PLTR,2025-05-08,2025-05-08T00:02:05,114.78,115.05,113.94,114.91,6607,NYSE
PLTR,2025-05-08,2025-05-08T00:02:10,115.92,117.07,115.68,116.75,28145,NYSE
PLTR,2025-05-08,2025-05-08T00:02:15,117.12,118.35,116.08,117.17,3663,NYSE
PLTR,2025-05-08,2025-05-08T00:02:20,117.4,118.27,115.95,116.11,17573,NYSE
PLTR,2025-05-08,2025-05-08T00:02:25,117.06,117.48,116.72,117.3,17656,NYSE
PLTR,2025-05-08,2025-05-08T00:02:30,116.29,116.86,115.17,115.87,25156,NYSE
PLTR,2025-05-08,2025-05-08T00:02:35,114.94,115.94,114.8,114.97,1444,NYSE
PLTR,2025-05-08,2025-05-08T00:02:40,115.63,117.07,114.83,116.9,1445,NYSE
PLTR,2025-05-08,2025-05-08T00:02:45,117.98,118.23,117.72,117.99,36820,NYSE
PLTR,2025-05-08,2025-05-08T00:02:50,119.26,120.15,118.91,119.39,16648,NYSE
PLTR,2025-05-08,2025-05-08T00:02:55,119.71,120.22,118.82,120.09,23576,NYSE
