ticker,date,timestamp,open,high,low,close,volume,market
HOOD,2025-07-22,2025-07-22T00:00:00,271.05,271.35,269.93,270.05,13515,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:05,270.41,270.63,270.25,270.35,23394,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:10,271.78,272.61,270.88,272.03,43202,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:15,272.84,273.92,272.67,273.6,40299,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:20,272.41,273.75,271.67,271.89,39174,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:25,271.63,272.71,271.02,272.07,5839,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:30,273.19,273.78,272.35,273.69,40531,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:35,273.49,273.88,272.22,273.31,8277,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:40,274.42,275.66,273.11,274.78,38344,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:45,273.69,275.06,272.39,272.51,18435,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:50,273.57,274.61,272.63,273.43,18882,NASDAQ
HOOD,2025-07-22,2025-07-22T00:00:55,272.54,273.24,271.15,272.93,12180,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:00,273.89,274.16,273.05,273.06,22164,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:05,273.17,273.78,272.96,273.36,9105,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:10,274.67,275.08,274.49,274.57,14722,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:15,273.53,274.18,272.9,274.04,34588,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:20,275.23,275.44,274.66,275.06,12828,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:25,276.42,277.76,276.28,276.52,27839,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:30,278.01,278.13,277.85,277.96,9983,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:35,278.62,280.01,277.39,279.95,20113,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:40,278.47,278.81,277.0,277.86,35358,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:45,278.48,279.48,278.08,278.94,1495,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:50,279.57,280.46,279.09,279.91,13369,NASDAQ
HOOD,2025-07-22,2025-07-22T00:01:55,279.54,280.18,279.15,279.75,29534,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:00,280.15,280.38,279.54,279.74,17229,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:05,280.03,281.12,279.83,280.98,13825,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:10,280.82,281.23,280.2,280.24,7552,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:15,279.16,280.18,278.28,279.77,44061,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:20,279.07,279.97,278.69,278.9,26037,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:25,277.44,278.78,275.97,277.63,23534,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:30,276.15,276.73,275.06,276.65,12449,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:35,277.45,278.1,276.35,277.44,20076,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:40,278.57,279.14,278.1,278.99,36437,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:45,279.56,280.51,278.23,279.95,31845,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:50,278.91,279.44,278.38,278.73,6986,NASDAQ
HOOD,2025-07-22,2025-07-22T00:02:55,279.38,279.74,278.88,278.98,38382,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:00,278.08,279.22,277.96,279.06,22745,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:05,279.95,281.34,279.62,280.77,15922,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:10,281.54,283.01,280.59,280.66,41380,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:15,280.05,280.38,279.23,280.12,36542,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:20,280.95,281.16,280.18,280.76,16996,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:25,279.29,279.67,278.22,279.27,43614,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:30,280.02,281.17,279.78,280.28,43469,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:35,280.5,281.8,279.03,281.35,32907,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:40,280.3,280.72,279.12,279.46,19163,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:45,279.46,280.45,278.84,279.45,46473,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:50,280.35,280.47,280.01,280.26,7157,NASDAQ
HOOD,2025-07-22,2025-07-22T00:03:55,279.15,280.53,278.21,279.15,42557,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:00,277.96,278.96,276.46,278.62,15104,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:05,280.12,280.49,279.41,280.23,47622,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:10,281.53,282.43,280.12,281.63,25504,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:15,281.76,282.14,280.61,281.36,7361,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:20,282.07,283.27,280.6,281.34,16239,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:25,282.56,283.94,281.21,282.46,40609,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:30,282.63,283.02,282.29,282.5,25453,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:35,283.12,283.52,281.96,282.25,10490,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:40,282.86,283.43,281.91,282.68,13042,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:45,283.58,285.04,282.7,283.88,21561,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:50,283.72,284.03,282.26,283.02,45606,NASDAQ
HOOD,2025-07-22,2025-07-22T00:04:55,281.55,282.81,281.15,282.41,16326,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:00,283.0,284.37,282.88,283.99,39629,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:05,285.33,286.55,284.3,285.61,33795,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:10,286.21,286.96,285.37,286.05,17091,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:15,284.99,285.29,283.84,285.25,5065,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:20,284.51,284.95,283.46,283.86,19762,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:25,285.1,286.26,284.49,285.61,10209,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:30,286.57,287.06,286.38,286.66,31051,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:35,287.28,287.98,286.53,287.51,43003,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:40,288.77,290.1,288.25,288.58,47994,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:45,289.24,290.07,288.03,289.62,4140,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:50,290.63,291.72,289.89,290.82,30177,NASDAQ
HOOD,2025-07-22,2025-07-22T00:05:55,289.82,290.08,288.98,289.42,4316,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:00,288.62,289.58,287.79,289.44,33934,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:05,290.69,292.15,290.15,290.2,47417,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:10,290.14,290.48,289.03,289.69,5737,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:15,290.09,291.32,289.2,289.71,38140,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:20,290.28,291.74,289.26,290.15,38062,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:25,289.3,290.23,287.99,289.12,6681,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:30,287.7,288.98,286.71,288.09,18158,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:35,288.79,289.51,287.68,288.69,4876,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:40,287.79,288.7,286.4,286.46,38610,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:45,286.04,287.37,285.12,287.29,3663,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:50,286.51,286.8,285.96,286.65,30091,NASDAQ
HOOD,2025-07-22,2025-07-22T00:06:55,287.76,287.88,286.78,286.8,46946,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:00,288.07,288.21,286.64,287.33,47905,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:05,288.25,288.86,286.78,287.73,38519,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:10,288.61,289.46,288.11,288.52,23771,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:15,287.21,287.38,286.36,287.21,36910,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:20,287.03,288.31,286.37,287.62,1088,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:25,286.12,286.58,286.01,286.11,19480,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:30,286.85,287.48,286.21,286.47,35636,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:35,285.88,287.15,284.54,284.89,17010,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:40,285.21,286.61,284.03,284.25,18076,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:45,283.06,283.29,282.07,283.15,45919,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:50,282.56,283.94,281.57,282.29,38830,NASDAQ
HOOD,2025-07-22,2025-07-22T00:07:55,283.61,284.22,283.28,283.97,43553,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:00,284.96,285.08,284.51,284.94,38475,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:05,286.19,286.66,285.06,286.61,43668,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:10,285.82,286.9,285.18,285.9,2071,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:15,286.78,286.98,285.28,285.71,16640,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:20,286.54,287.85,286.39,286.85,22894,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:25,286.08,287.56,285.4,286.89,34606,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:30,287.19,287.63,286.46,287.46,21954,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:35,288.0,289.19,286.75,288.04,9535,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:40,287.16,288.4,286.23,286.74,49162,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:45,288.15,288.61,286.75,287.39,17961,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:50,288.26,288.52,286.98,288.38,41745,NASDAQ
HOOD,2025-07-22,2025-07-22T00:08:55,288.24,288.76,286.8,287.78,8937,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:00,288.96,289.29,288.39,288.95,31331,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:05,287.86,289.09,287.69,288.17,28373,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:10,288.92,290.16,288.41,289.88,24464,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:15,291.1,291.85,289.66,290.0,46046,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:20,291.19,291.99,290.53,291.44,3098,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:25,290.47,290.74,290.3,290.69,28320,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:30,291.01,292.41,290.66,291.07,36556,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:35,290.43,291.75,289.21,290.05,8541,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:40,289.67,290.5,288.88,289.99,45761,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:45,290.76,291.78,290.03,291.33,29609,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:50,291.88,292.72,290.46,290.55,37333,NASDAQ
HOOD,2025-07-22,2025-07-22T00:09:55,289.68,290.13,288.95,289.57,45743,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:00,288.1,289.6,287.61,287.72,20438,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:05,286.3,287.69,285.51,286.84,12435,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:10,286.47,286.73,285.19,286.32,40362,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:15,287.08,288.21,286.27,287.84,47701,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:20,287.78,289.11,286.42,287.65,11988,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:25,287.33,288.2,286.48,286.93,38319,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:30,287.87,287.99,287.63,287.72,5751,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:35,287.17,287.63,286.09,286.39,4951,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:40,285.37,285.59,284.66,284.83,24585,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:45,283.55,284.95,282.61,283.48,22893,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:50,282.58,283.48,282.32,283.12,3155,NASDAQ
HOOD,2025-07-22,2025-07-22T00:10:55,284.36,284.76,284.15,284.22,19401,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:00,284.35,284.95,283.69,284.48,33697,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:05,284.17,284.41,283.48,284.23,6221,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:10,283.92,285.2,282.66,282.76,40550,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:15,282.9,283.08,282.39,282.58,34147,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:20,281.12,282.11,280.58,281.91,11649,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:25,282.37,282.7,280.93,280.99,2175,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:30,279.51,279.75,278.42,279.15,19026,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:35,278.4,278.84,277.1,277.6,26200,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:40,276.74,277.84,275.38,277.79,36723,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:45,279.17,279.47,278.51,279.27,1859,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:50,279.17,280.41,278.86,279.91,45406,NASDAQ
HOOD,2025-07-22,2025-07-22T00:11:55,279.84,280.62,278.93,279.53,38160,NASDAQ
HOOD,2025-07-22,2025-07-22T00:12:00,279.73,280.24,279.04,279.39,12877,NASDAQ
HOOD,2025-07-22,2025-07-22T00:12:05,279.39,280.83,279.21,280.23,13087,NASDAQ
HOOD,2025-07-22,2025-07-22T00:12:10,280.34,280.63,280.2,280.29,2140,NASDAQ
