ticker,date,timestamp,open,high,low,close,volume,market
COIN,2025-04-02,2025-04-02T00:00:00,90.13,91.48,89.16,89.62,24392,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:05,89.64,90.99,88.57,89.59,20432,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:10,89.32,89.63,88.45,89.25,10356,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:15,89.27,89.41,88.37,88.53,41295,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:20,89.13,89.68,88.39,89.25,35273,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:25,88.9,89.97,87.92,88.66,11436,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:30,87.27,88.29,87.14,87.93,40932,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:35,88.24,88.56,87.29,87.34,23170,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:40,86.66,87.51,86.41,87.26,43005,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:45,85.81,86.98,85.13,86.27,42629,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:50,84.83,85.29,83.84,84.4,26505,NASDAQ
COIN,2025-04-02,2025-04-02T00:00:55,83.07,83.44,82.22,82.96,37651,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:00,83.16,83.82,81.68,82.06,34035,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:05,80.82,81.59,79.96,80.28,31592,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:10,81.3,82.62,79.86,81.03,38631,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:15,80.79,81.19,79.45,79.73,9003,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:20,78.74,79.89,77.32,78.02,6763,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:25,79.28,79.85,78.27,78.46,33880,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:30,77.28,77.89,76.08,77.08,13491,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:35,78.2,78.69,77.5,78.69,43519,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:40,77.56,79.01,76.39,78.95,47747,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:45,77.74,78.14,76.91,76.94,4102,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:50,76.46,77.52,76.23,77.49,21867,NASDAQ
COIN,2025-04-02,2025-04-02T00:01:55,77.8,78.58,76.9,77.51,16401,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:00,77.99,78.16,77.35,78.06,8951,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:05,78.27,78.63,78.09,78.16,40148,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:10,78.47,78.76,77.36,78.33,29285,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:15,77.09,77.83,75.76,76.15,32109,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:20,77.16,78.56,75.85,77.74,1189,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:25,79.0,79.33,78.19,78.94,17319,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:30,79.27,79.39,78.55,79.17,22954,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:35,79.53,79.77,78.63,78.79,11359,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:40,79.87,80.49,78.9,79.66,16708,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:45,78.28,78.79,77.52,78.72,38624,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:50,79.77,80.5,78.27,78.83,45794,NASDAQ
COIN,2025-04-02,2025-04-02T00:02:55,79.54,79.93,78.59,79.83,21048,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:00,80.32,81.5,79.15,81.12,12635,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:05,82.39,82.8,81.54,82.19,22542,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:10,82.11,83.55,80.88,82.65,41481,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:15,81.7,82.08,81.26,81.73,30766,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:20,81.39,82.16,80.17,80.99,28455,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:25,81.76,82.45,80.71,81.09,34264,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:30,82.48,83.09,82.07,82.37,19051,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:35,83.47,84.53,82.54,82.63,47306,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:40,81.61,82.26,81.3,81.54,23587,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:45,80.75,81.31,79.86,81.02,35342,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:50,81.17,82.47,80.33,80.56,10948,NASDAQ
COIN,2025-04-02,2025-04-02T00:03:55,81.75,82.94,81.42,81.82,31908,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:00,81.67,82.01,81.08,81.93,16911,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:05,80.99,81.24,80.04,80.99,17686,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:10,79.82,80.55,79.04,79.8,49017,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:15,78.32,79.55,78.11,79.35,42214,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:20,79.14,80.11,78.78,79.25,17031,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:25,79.14,80.01,78.39,78.42,4365,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:30,77.81,78.11,76.35,77.88,5835,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:35,76.97,77.62,76.83,77.49,23135,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:40,77.01,78.26,75.85,78.15,15300,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:45,77.28,77.44,76.66,77.01,2129,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:50,76.03,77.05,75.35,76.73,4066,NASDAQ
COIN,2025-04-02,2025-04-02T00:04:55,76.81,78.23,76.57,77.83,16576,NASDAQ
COIN,2025-04-02,2025-04-02T00:05:00,76.54,77.45,75.13,76.07,20886,NASDAQ
COIN,2025-04-02,2025-04-02T00:05:05,75.37,76.72,74.9,75.5,46706,NASDAQ
COIN,2025-04-02,2025-04-02T00:05:10,75.09,75.29,74.34,75.18,35714,NASDAQ
COIN,2025-04-02,2025-04-02T00:05:15,74.79,76.19,73.33,74.18,40785,NASDAQ
COIN,2025-04-02,2025-04-02T00:05:20,74.48,74.9,73.59,74.52,37133,NASDAQ
