ticker,date,timestamp,open,high,low,close,volume,market
GME,2025-04-14,2025-04-14T00:00:00,47.63,48.62,46.63,47.19,26266,NYSE
GME,2025-04-14,2025-04-14T00:00:05,46.91,47.19,46.78,46.78,32904,NYSE
GME,2025-04-14,2025-04-14T00:00:10,45.59,46.1,44.51,45.56,22172,NYSE
GME,2025-04-14,2025-04-14T00:00:15,45.73,46.81,45.36,46.17,49954,NYSE
GME,2025-04-14,2025-04-14T00:00:20,46.27,46.67,45.86,46.07,16795,NYSE
GME,2025-04-14,2025-04-14T00:00:25,47.32,47.71,46.83,47.43,24331,NYSE
GME,2025-04-14,2025-04-14T00:00:30,47.98,48.13,46.95,48.08,21558,NYSE
GME,2025-04-14,2025-04-14T00:00:35,47.42,47.91,46.35,47.28,26446,NYSE
GME,2025-04-14,2025-04-14T00:00:40,48.21,49.69,47.03,47.48,8738,NYSE
GME,2025-04-14,2025-04-14T00:00:45,47.42,48.73,47.04,48.42,17125,NYSE
GME,2025-04-14,2025-04-14T00:00:50,48.98,50.37,48.13,49.57,15973,NYSE
GME,2025-04-14,2025-04-14T00:00:55,50.69,50.92,49.34,50.54,30925,NYSE
GME,2025-04-14,2025-04-14T00:01:00,51.85,51.99,50.43,50.82,4211,NYSE
GME,2025-04-14,2025-04-14T00:01:05,50.55,50.7,50.02,50.17,11248,NYSE
GME,2025-04-14,2025-04-14T00:01:10,49.38,50.18,49.19,49.88,23078,NYSE
GME,2025-04-14,2025-04-14T00:01:15,49.24,50.45,48.85,49.47,14463,NYSE
GME,2025-04-14,2025-04-14T00:01:20,48.72,49.37,47.63,49.36,23075,NYSE
GME,2025-04-14,2025-04-14T00:01:25,49.31,50.69,48.76,49.18,27634,NYSE
GME,2025-04-14,2025-04-14T00:01:30,50.59,50.72,49.18,50.17,32892,NYSE
GME,2025-04-14,2025-04-14T00:01:35,48.67,49.14,47.47,48.66,48292,NYSE
GME,2025-04-14,2025-04-14T00:01:40,48.92,49.1,47.58,48.97,19545,NYSE
GME,2025-04-14,2025-04-14T00:01:45,47.96,49.21,46.68,48.37,28817,NYSE
GME,2025-04-14,2025-04-14T00:01:50,48.92,49.86,48.69,49.39,8169,NYSE
GME,2025-04-14,2025-04-14T00:01:55,48.67,49.87,47.53,48.08,44469,NYSE
GME,2025-04-14,2025-04-14T00:02:00,46.63,47.63,46.36,47.4,23491,NYSE
GME,2025-04-14,2025-04-14T00:02:05,46.4,47.9,45.74,46.31,34745,NYSE
GME,2025-04-14,2025-04-14T00:02:10,46.35,47.72,45.98,46.37,35507,NYSE
GME,2025-04-14,2025-04-14T00:02:15,46.99,48.12,45.59,47.68,23363,NYSE
GME,2025-04-14,2025-04-14T00:02:20,47.7,48.38,47.0,47.14,22423,NYSE
GME,2025-04-14,2025-04-14T00:02:25,48.16,49.32,47.63,47.79,30809,NYSE
GME,2025-04-14,2025-04-14T00:02:30,47.84,48.07,47.02,47.37,30293,NYSE
GME,2025-04-14,2025-04-14T00:02:35,45.93,46.51,45.06,46.49,24138,NYSE
GME,2025-04-14,2025-04-14T00:02:40,46.15,47.07,45.25,46.72,35328,NYSE
GME,2025-04-14,2025-04-14T00:02:45,46.72,47.99,46.29,46.39,8015,NYSE
GME,2025-04-14,2025-04-14T00:02:50,45.61,46.51,45.44,46.5,26436,NYSE
GME,2025-04-14,2025-04-14T00:02:55,47.64,48.59,46.59,47.42,3411,NYSE
GME,2025-04-14,2025-04-14T00:03:00,48.68,49.85,47.63,49.38,6491,NYSE
GME,2025-04-14,2025-04-14T00:03:05,48.53,49.63,47.39,49.16,11229,NYSE
GME,2025-04-14,2025-04-14T00:03:10,50.05,50.67,49.67,50.36,2249,NYSE
GME,2025-04-14,2025-04-14T00:03:15,48.95,49.64,48.61,48.81,44347,NYSE
GME,2025-04-14,2025-04-14T00:03:20,47.9,48.46,46.63,48.23,45031,NYSE
GME,2025-04-14,2025-04-14T00:03:25,46.76,47.24,46.44,46.82,38636,NYSE
GME,2025-04-14,2025-04-14T00:03:30,47.81,48.37,47.25,48.18,38702,NYSE
GME,2025-04-14,2025-04-14T00:03:35,48.84,49.05,48.05,48.67,19376,NYSE
GME,2025-04-14,2025-04-14T00:03:40,47.23,48.72,46.37,48.23,48187,NYSE
GME,2025-04-14,2025-04-14T00:03:45,47.46,48.25,46.57,46.96,13805,NYSE
GME,2025-04-14,2025-04-14T00:03:50,47.16,48.23,46.82,47.25,16596,NYSE
GME,2025-04-14,2025-04-14T00:03:55,48.58,49.88,47.6,49.38,33162,NYSE
GME,2025-04-14,2025-04-14T00:04:00,48.76,49.36,48.66,48.67,48755,NYSE
GME,2025-04-14,2025-04-14T00:04:05,47.84,48.94,47.04,47.05,27140,NYSE
GME,2025-04-14,2025-04-14T00:04:10,47.4,48.14,47.15,47.18,7776,NYSE
GME,2025-04-14,2025-04-14T00:04:15,46.85,47.97,46.61,46.92,12416,NYSE
GME,2025-04-14,2025-04-14T00:04:20,45.48,46.52,45.26,45.86,47723,NYSE
GME,2025-04-14,2025-04-14T00:04:25,44.87,45.59,43.91,45.26,28747,NYSE
GME,2025-04-14,2025-04-14T00:04:30,45.05,45.65,44.38,44.71,41397,NYSE
GME,2025-04-14,2025-04-14T00:04:35,45.14,45.63,44.99,45.16,30558,NYSE
GME,2025-04-14,2025-04-14T00:04:40,44.97,45.46,44.58,45.01,4403,NYSE
GME,2025-04-14,2025-04-14T00:04:45,43.79,45.1,43.27,44.44,9616,NYSE
GME,2025-04-14,2025-04-14T00:04:50,43.85,44.48,43.41,43.95,17541,NYSE
GME,2025-04-14,2025-04-14T00:04:55,44.46,45.49,43.53,43.87,33488,NYSE
GME,2025-04-14,2025-04-14T00:05:00,42.53,43.59,42.24,42.66,1834,NYSE
GME,2025-04-14,2025-04-14T00:05:05,43.14,43.37,42.19,43.36,31362,NYSE
GME,2025-04-14,2025-04-14T00:05:10,42.94,43.67,41.45,43.32,7926,NYSE
GME,2025-04-14,2025-04-14T00:05:15,41.83,42.9,40.85,41.02,7314,NYSE
GME,2025-04-14,2025-04-14T00:05:20,40.2,41.52,39.01,39.78,44506,NYSE
GME,2025-04-14,2025-04-14T00:05:25,40.66,41.26,40.35,41.0,23754,NYSE
GME,2025-04-14,2025-04-14T00:05:30,40.71,42.15,40.42,41.26,35025,NYSE
GME,2025-04-14,2025-04-14T00:05:35,42.68,43.05,42.28,42.31,33282,NYSE
GME,2025-04-14,2025-04-14T00:05:40,43.63,44.15,42.77,43.11,18873,NYSE
GME,2025-04-14,2025-04-14T00:05:45,42.08,42.4,40.74,41.47,25906,NYSE
GME,2025-04-14,2025-04-14T00:05:50,42.71,42.81,41.97,42.54,35080,NYSE
GME,2025-04-14,2025-04-14T00:05:55,43.77,44.83,43.18,43.5,47726,NYSE
GME,2025-04-14,2025-04-14T00:06:00,44.56,44.93,43.85,44.33,38723,NYSE
GME,2025-04-14,2025-04-14T00:06:05,42.93,43.54,41.67,43.19,10256,NYSE
GME,2025-04-14,2025-04-14T00:06:10,43.79,45.27,43.16,43.46,47074,NYSE
GME,2025-04-14,2025-04-14T00:06:15,43.36,43.99,42.68,43.32,16410,NYSE
GME,2025-04-14,2025-04-14T00:06:20,44.0,44.95,42.98,44.5,27086,NYSE
GME,2025-04-14,2025-04-14T00:06:25,45.48,46.1,44.82,45.9,1902,NYSE
GME,2025-04-14,2025-04-14T00:06:30,46.69,47.84,45.55,45.68,7716,NYSE
GME,2025-04-14,2025-04-14T00:06:35,44.57,45.93,43.37,44.31,30031,NYSE
GME,2025-04-14,2025-04-14T00:06:40,43.76,44.9,43.49,44.38,45449,NYSE
GME,2025-04-14,2025-04-14T00:06:45,44.15,45.36,42.75,42.97,45256,NYSE
GME,2025-04-14,2025-04-14T00:06:50,43.09,43.22,41.77,42.35,3795,NYSE
GME,2025-04-14,2025-04-14T00:06:55,41.36,42.83,40.3,40.6,46648,NYSE
GME,2025-04-14,2025-04-14T00:07:00,40.33,41.26,39.53,40.73,6225,NYSE
GME,2025-04-14,2025-04-14T00:07:05,40.36,41.37,40.26,40.5,7010,NYSE
GME,2025-04-14,2025-04-14T00:07:10,41.5,42.57,40.19,40.58,1113,NYSE
GME,2025-04-14,2025-04-14T00:07:15,39.64,41.13,39.31,40.91,46239,NYSE
GME,2025-04-14,2025-04-14T00:07:20,42.11,43.47,41.3,42.13,17954,NYSE
