ticker,date,timestamp,open,high,low,close,volume,market
OPEN,2025-06-13,2025-06-13T00:00:00,295.46,295.75,295.16,295.17,28483,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:05,294.9,296.04,294.35,294.76,36614,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:10,293.77,294.59,292.27,294.58,31032,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:15,295.9,297.04,295.68,295.9,10559,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:20,296.21,297.37,295.78,297.11,34949,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:25,296.99,297.35,295.74,297.0,40042,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:30,296.63,297.24,295.8,296.46,44821,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:35,297.89,298.45,297.18,297.48,30359,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:40,297.14,297.32,296.19,296.64,16501,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:45,296.96,297.26,295.73,296.86,44417,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:50,295.46,296.17,295.26,295.39,20025,NASDAQ
OPEN,2025-06-13,2025-06-13T00:00:55,294.93,295.48,294.68,294.94,37427,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:00,295.54,296.23,295.14,296.18,3749,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:05,295.87,296.99,295.72,296.8,17945,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:10,296.43,296.85,296.29,296.39,49417,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:15,295.89,296.71,295.3,295.41,16395,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:20,296.6,297.23,295.93,296.42,21354,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:25,295.49,296.65,295.22,295.6,46343,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:30,296.71,297.68,295.3,297.07,6434,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:35,297.11,297.67,296.93,297.42,15263,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:40,297.99,299.34,296.94,298.31,27555,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:45,297.46,298.81,296.58,297.3,43054,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:50,295.94,296.12,295.26,295.77,1284,NASDAQ
OPEN,2025-06-13,2025-06-13T00:01:55,294.8,295.93,294.36,295.04,15500,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:00,295.94,296.62,294.69,295.31,22215,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:05,296.37,297.34,295.51,296.91,3388,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:10,296.21,296.78,296.03,296.25,15282,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:15,296.89,297.13,296.08,296.55,41512,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:20,296.95,297.37,295.68,296.46,34629,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:25,296.49,297.27,296.34,296.61,47587,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:30,295.36,296.49,294.78,295.47,13685,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:35,295.49,296.86,295.31,296.84,24758,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:40,297.77,297.89,297.36,297.62,9753,NASDAQ
OPEN,2025-06-13,2025-06-13T00:02:45,298.04,298.28,297.08,297.62,27602,NASDAQ
