ticker,date,timestamp,open,high,low,close,volume,market
TSLA,2025-04-01,2025-04-01T00:00:00,49.13,49.25,48.71,48.94,42388,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:05,49.89,50.18,49.33,49.99,6028,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:10,49.76,50.39,49.53,49.73,9115,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:15,48.48,49.52,48.2,48.43,36161,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:20,47.36,48.48,46.95,47.44,7888,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:25,46.84,48.26,45.76,47.28,20799,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:30,47.73,48.01,46.26,46.64,6453,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:35,47.63,48.81,46.65,48.15,43825,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:40,47.78,48.83,47.26,47.55,11739,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:45,46.63,48.01,45.32,45.68,28984,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:50,46.92,48.27,45.77,46.3,44719,NASDAQ
TSLA,2025-04-01,2025-04-01T00:00:55,46.53,46.65,45.9,46.02,25282,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:00,44.78,45.94,44.48,45.83,27926,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:05,45.93,46.67,44.56,46.43,6783,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:10,45.61,46.28,44.66,46.17,26038,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:15,45.32,46.16,44.93,45.52,33115,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:20,45.25,46.61,44.54,44.72,10742,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:25,43.76,44.93,42.97,43.88,18180,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:30,44.86,45.05,44.35,45.05,7741,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:35,44.66,46.14,43.53,43.78,31720,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:40,45.21,45.57,45.03,45.22,15800,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:45,45.23,45.39,44.06,44.7,2354,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:50,45.09,46.41,43.79,44.26,22878,NASDAQ
TSLA,2025-04-01,2025-04-01T00:01:55,43.59,44.74,43.07,43.29,27246,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:00,44.05,44.22,42.94,43.4,29179,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:05,42.55,43.44,42.3,43.14,17725,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:10,44.48,45.64,44.33,44.82,34610,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:15,43.55,44.59,42.41,43.97,39312,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:20,42.96,44.2,42.06,42.83,36858,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:25,41.9,42.72,41.57,41.69,39743,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:30,40.45,40.79,39.98,40.51,18330,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:35,39.97,40.72,38.66,39.92,43513,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:40,38.9,39.24,38.12,38.67,38520,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:45,37.44,37.96,37.2,37.21,10165,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:50,35.85,37.03,34.71,36.97,26099,NASDAQ
TSLA,2025-04-01,2025-04-01T00:02:55,37.18,38.33,36.85,37.26,44237,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:00,37.13,37.79,36.0,37.43,5526,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:05,37.12,38.24,36.19,38.16,24687,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:10,36.78,37.86,36.12,36.42,35118,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:15,36.84,37.15,36.11,36.93,7219,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:20,36.19,36.48,34.85,36.09,2595,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:25,34.7,34.98,33.94,34.76,15049,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:30,34.27,35.56,33.41,35.17,32819,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:35,34.48,35.92,33.61,34.27,28400,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:40,34.36,35.38,33.69,33.94,12838,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:45,32.81,33.78,32.64,32.94,2016,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:50,31.45,32.51,30.61,31.26,24311,NASDAQ
TSLA,2025-04-01,2025-04-01T00:03:55,30.18,31.31,28.88,29.14,28812,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:00,28.18,29.38,27.21,28.9,7142,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:05,29.82,31.03,28.8,29.75,26185,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:10,28.38,29.43,27.74,28.87,31663,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:15,28.91,29.19,28.18,29.0,9548,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:20,27.82,28.39,26.33,27.31,9933,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:25,26.58,26.95,25.49,25.98,22855,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:30,25.38,25.92,24.2,24.81,44006,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:35,24.17,25.17,23.87,24.13,3790,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:40,25.41,26.53,24.89,24.96,36381,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:45,24.7,25.11,23.92,25.06,20261,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:50,25.31,25.53,23.92,25.47,12201,NASDAQ
TSLA,2025-04-01,2025-04-01T00:04:55,25.25,25.55,24.52,25.22,28417,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:00,25.36,26.04,24.6,24.6,46099,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:05,25.22,26.11,23.9,25.59,7783,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:10,25.17,25.6,24.22,24.98,29143,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:15,26.48,26.86,25.97,26.58,34220,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:20,25.88,26.66,24.45,25.11,31681,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:25,25.96,26.15,24.75,24.78,4224,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:30,25.17,25.4,25.06,25.32,13145,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:35,26.36,26.87,25.58,26.19,8847,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:40,26.13,27.12,24.79,25.97,39895,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:45,24.51,25.27,23.51,24.63,5033,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:50,24.26,25.48,23.42,24.03,3759,NASDAQ
TSLA,2025-04-01,2025-04-01T00:05:55,24.97,25.27,24.34,24.89,1331,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:00,23.46,24.16,23.35,24.11,23648,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:05,23.38,24.45,22.39,23.1,12712,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:10,21.73,22.65,20.44,20.63,1934,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:15,19.67,20.26,18.42,20.14,47837,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:20,20.09,21.4,19.07,19.74,37585,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:25,19.21,20.28,18.41,19.27,38068,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:30,20.1,21.11,19.0,20.24,39330,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:35,20.56,21.73,20.18,20.59,3241,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:40,19.17,19.91,18.88,19.79,7850,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:45,19.12,20.19,18.24,19.06,29313,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:50,17.87,18.43,17.68,17.82,11650,NASDAQ
TSLA,2025-04-01,2025-04-01T00:06:55,17.15,18.45,16.17,17.05,16261,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:00,18.43,19.14,18.22,19.03,13878,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:05,18.72,20.11,17.48,17.85,11765,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:10,16.62,16.73,16.06,16.18,14120,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:15,15.02,16.17,13.77,14.82,16027,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:20,13.72,15.11,13.31,14.86,19020,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:25,13.42,14.89,12.36,14.1,3264,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:30,13.51,14.99,13.04,14.14,30856,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:35,14.1,14.66,13.84,13.94,44057,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:40,13.8,14.73,13.46,14.07,48339,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:45,15.4,16.77,14.88,15.82,11443,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:50,16.32,16.98,15.94,16.49,44166,NASDAQ
TSLA,2025-04-01,2025-04-01T00:07:55,16.72,16.87,16.13,16.37,34974,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:00,16.92,17.2,15.5,16.96,44281,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:05,18.41,19.13,17.83,17.95,33194,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:10,17.17,17.6,16.21,16.69,26547,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:15,16.04,17.02,14.62,16.88,38080,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:20,17.88,18.83,17.71,18.47,15656,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:25,18.15,18.53,17.83,18.44,16422,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:30,17.03,17.19,15.73,16.47,9266,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:35,16.76,17.37,15.93,16.81,42859,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:40,17.58,18.11,17.16,17.52,31917,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:45,17.62,18.45,16.89,17.44,22105,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:50,18.13,19.49,17.42,19.15,49741,NASDAQ
TSLA,2025-04-01,2025-04-01T00:08:55,19.47,20.15,18.14,19.11,30635,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:00,19.32,20.09,18.95,19.66,30135,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:05,18.61,19.94,17.36,18.8,18334,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:10,17.74,18.01,16.94,17.33,44323,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:15,18.49,19.63,17.22,19.23,28778,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:20,20.47,20.87,19.99,20.42,10514,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:25,20.86,22.34,20.49,20.78,41592,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:30,19.48,19.97,18.9,19.46,27336,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:35,18.38,19.42,16.92,19.32,22182,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:40,20.74,22.08,20.15,20.23,19575,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:45,19.45,20.9,19.34,19.62,18710,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:50,20.79,21.74,19.41,19.92,10006,NASDAQ
TSLA,2025-04-01,2025-04-01T00:09:55,21.4,21.59,21.21,21.39,38904,NASDAQ
TSLA,2025-04-01,2025-04-01T00:10:00,20.45,20.84,20.2,20.53,40436,NASDAQ
TSLA,2025-04-01,2025-04-01T00:10:05,21.11,22.56,20.22,20.28,22110,NASDAQ
