ticker,date,timestamp,open,high,low,close,volume,market
HOOD,2025-04-20,2025-04-20T00:00:00,165.26,166.73,165.07,166.15,36662,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:05,165.86,166.96,165.7,166.83,1635,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:10,165.4,165.52,164.19,164.19,45936,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:15,163.63,164.15,162.38,163.03,14675,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:20,162.23,162.51,161.92,162.06,49017,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:25,161.72,162.8,161.52,162.61,16523,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:30,162.85,163.88,161.35,163.71,38980,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:35,164.98,165.75,164.27,164.32,48637,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:40,164.67,164.95,164.27,164.58,27499,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:45,163.67,163.91,162.71,163.32,47818,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:50,162.66,163.04,162.56,162.57,26883,NASDAQ
HOOD,2025-04-20,2025-04-20T00:00:55,161.91,162.51,161.13,161.81,40768,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:00,162.49,163.52,161.39,162.77,8158,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:05,162.68,163.87,161.74,162.66,5925,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:10,161.45,162.31,161.35,162.0,31283,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:15,161.96,162.08,161.28,161.7,2136,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:20,160.94,161.69,159.96,160.11,3812,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:25,160.87,161.74,160.73,160.88,41429,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:30,160.74,161.79,159.48,161.29,45026,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:35,162.46,163.77,162.08,163.66,49147,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:40,163.8,165.22,163.55,163.86,12881,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:45,162.84,163.55,161.56,163.49,2856,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:50,162.1,162.98,161.71,162.82,42734,NASDAQ
HOOD,2025-04-20,2025-04-20T00:01:55,163.05,164.11,161.9,162.99,34493,NASDAQ
HOOD,2025-04-20,2025-04-20T00:02:00,162.58,163.74,162.3,163.29,21325,NASDAQ
HOOD,2025-04-20,2025-04-20T00:02:05,164.04,164.61,162.73,163.08,42771,NASDAQ
HOOD,2025-04-20,2025-04-20T00:02:10,162.03,162.58,161.66,161.76,37620,NASDAQ
HOOD,2025-04-20,2025-04-20T00:02:15,160.6,161.47,160.46,160.56,14621,NASDAQ
