ticker,date,timestamp,open,high,low,close,volume,market
ETH,2025-05-25,2025-05-25T00:00:00,160.48,161.73,159.09,159.52,31405,Coinbase
ETH,2025-05-25,2025-05-25T00:00:05,158.18,158.62,156.8,158.47,24583,Coinbase
ETH,2025-05-25,2025-05-25T00:00:10,159.9,161.37,158.92,160.97,29711,Coinbase
ETH,2025-05-25,2025-05-25T00:00:15,161.63,162.25,160.31,161.73,44988,Coinbase
ETH,2025-05-25,2025-05-25T00:00:20,162.17,162.92,162.03,162.42,16337,Coinbase
ETH,2025-05-25,2025-05-25T00:00:25,162.91,163.55,162.26,163.33,12499,Coinbase
ETH,2025-05-25,2025-05-25T00:00:30,162.93,163.23,161.52,163.18,38784,Coinbase
ETH,2025-05-25,2025-05-25T00:00:35,161.74,162.78,160.44,162.74,27044,Coinbase
ETH,2025-05-25,2025-05-25T00:00:40,161.88,162.27,161.4,162.0,34602,Coinbase
ETH,2025-05-25,2025-05-25T00:00:45,161.72,162.77,160.59,160.9,36311,Coinbase
ETH,2025-05-25,2025-05-25T00:00:50,160.89,162.16,159.61,160.77,22072,Coinbase
ETH,2025-05-25,2025-05-25T00:00:55,161.59,162.41,160.8,162.31,38229,Coinbase
ETH,2025-05-25,2025-05-25T00:01:00,162.94,164.3,162.24,162.91,33385,Coinbase
ETH,2025-05-25,2025-05-25T00:01:05,161.91,162.09,161.52,161.52,7742,Coinbase
ETH,2025-05-25,2025-05-25T00:01:10,162.66,163.96,161.28,162.45,11835,Coinbase
ETH,2025-05-25,2025-05-25T00:01:15,161.03,162.43,160.51,162.34,14341,Coinbase
ETH,2025-05-25,2025-05-25T00:01:20,161.05,161.96,160.79,161.1,43495,Coinbase
ETH,2025-05-25,2025-05-25T00:01:25,160.77,161.37,159.3,160.27,17694,Coinbase
ETH,2025-05-25,2025-05-25T00:01:30,159.17,159.84,157.82,159.22,22137,Coinbase
ETH,2025-05-25,2025-05-25T00:01:35,158.79,159.36,158.52,158.59,34997,Coinbase
ETH,2025-05-25,2025-05-25T00:01:40,157.35,157.7,157.01,157.63,35249,Coinbase
ETH,2025-05-25,2025-05-25T00:01:45,158.36,158.66,157.3,158.5,32693,Coinbase
ETH,2025-05-25,2025-05-25T00:01:50,158.92,159.1,158.12,158.78,19015,Coinbase
ETH,2025-05-25,2025-05-25T00:01:55,159.98,160.98,159.2,160.77,28600,Coinbase
ETH,2025-05-25,2025-05-25T00:02:00,159.42,160.85,158.18,158.71,27292,Coinbase
ETH,2025-05-25,2025-05-25T00:02:05,157.9,158.82,156.68,158.4,9584,Coinbase
ETH,2025-05-25,2025-05-25T00:02:10,159.48,160.64,158.84,160.13,24350,Coinbase
ETH,2025-05-25,2025-05-25T00:02:15,161.14,161.86,159.78,160.4,45801,Coinbase
ETH,2025-05-25,2025-05-25T00:02:20,161.79,163.07,160.73,161.29,1377,Coinbase
ETH,2025-05-25,2025-05-25T00:02:25,160.14,160.86,159.67,160.78,34487,Coinbase
ETH,2025-05-25,2025-05-25T00:02:30,162.18,163.58,160.83,162.06,44566,Coinbase
ETH,2025-05-25,2025-05-25T00:02:35,161.73,162.58,160.69,161.6,35939,Coinbase
ETH,2025-05-25,2025-05-25T00:02:40,160.39,160.96,159.63,160.9,48503,Coinbase
ETH,2025-05-25,2025-05-25T00:02:45,159.76,160.48,158.6,159.74,25552,Coinbase
ETH,2025-05-25,2025-05-25T00:02:50,158.69,159.68,158.05,159.37,49887,Coinbase
ETH,2025-05-25,2025-05-25T00:02:55,157.95,158.63,157.48,157.5,1900,Coinbase
ETH,2025-05-25,2025-05-25T00:03:00,158.27,159.75,156.82,159.62,47844,Coinbase
ETH,2025-05-25,2025-05-25T00:03:05,160.62,161.39,160.52,160.82,9931,Coinbase
ETH,2025-05-25,2025-05-25T00:03:10,161.68,162.27,161.16,161.5,20557,Coinbase
ETH,2025-05-25,2025-05-25T00:03:15,161.22,162.17,159.87,160.97,1892,Coinbase
ETH,2025-05-25,2025-05-25T00:03:20,159.67,160.1,159.24,159.66,19669,Coinbase
ETH,2025-05-25,2025-05-25T00:03:25,161.01,161.74,159.65,160.46,39134,Coinbase
ETH,2025-05-25,2025-05-25T00:03:30,160.02,160.65,158.7,160.01,9167,Coinbase
ETH,2025-05-25,2025-05-25T00:03:35,160.77,162.12,159.95,160.87,14437,Coinbase
