ticker,date,timestamp,open,high,low,close,volume
META,2024-11-07,2024-11-07T09:00:00,571.61,571.61,570.06,570.06,1399
META,2024-11-07,2024-11-07T09:05:00,570.69,570.69,570.21,570.21,776
META,2024-11-07,2024-11-07T09:10:00,570.04,570.29,569.54,569.54,2168
META,2024-11-07,2024-11-07T09:15:00,569.57,569.75,569.5,569.5,1250
META,2024-11-07,2024-11-07T09:20:00,569.98,569.99,569.79,569.79,745
META,2024-11-07,2024-11-07T09:40:00,570.23,570.23,570.23,570.23,275
META,2024-11-07,2024-11-07T10:05:00,570.48,570.5,570,570.1,2539
META,2024-11-07,2024-11-07T10:55:00,569.57,569.75,569.57,569.75,749
META,2024-11-07,2024-11-07T11:00:00,569.75,569.75,569.59,569.59,738
META,2024-11-07,2024-11-07T11:30:00,569.48,569.48,569.48,569.48,506
META,2024-11-07,2024-11-07T11:35:00,569.32,569.32,569.16,569.16,848
META,2024-11-07,2024-11-07T11:40:00,569.47,569.48,569.47,569.48,501
META,2024-11-07,2024-11-07T11:50:00,569.99,569.99,569.99,569.99,269
META,2024-11-07,2024-11-07T12:00:00,569.77,571,569.69,571,4485
META,2024-11-07,2024-11-07T12:05:00,571.06,571.63,570.9,571.63,4411
META,2024-11-07,2024-11-07T12:10:00,571.45,571.45,571.45,571.45,376
META,2024-11-07,2024-11-07T12:15:00,571.22,571.23,571.22,571.23,534
META,2024-11-07,2024-11-07T12:20:00,571.25,571.77,571.25,571.77,1288
META,2024-11-07,2024-11-07T12:25:00,571.87,572.4,571.86,572.4,3874
META,2024-11-07,2024-11-07T12:30:00,572.8,572.85,572.8,572.85,1054
META,2024-11-07,2024-11-07T12:35:00,572.5,572.8,572.5,572.76,1162
META,2024-11-07,2024-11-07T12:40:00,572.39,572.39,572,572,2348
META,2024-11-07,2024-11-07T12:45:00,571.71,571.71,571.5,571.5,1605
META,2024-11-07,2024-11-07T12:50:00,571.85,571.99,571.85,571.99,811
META,2024-11-07,2024-11-07T12:55:00,572.2,572.2,572.2,572.2,208
META,2024-11-07,2024-11-07T13:00:00,570,572.87,569.99,572.87,18372
META,2024-11-07,2024-11-07T13:05:00,572.86,573.9376,572.86,573.84,7141
META,2024-11-07,2024-11-07T13:10:00,573.8491,573.8491,573.55,573.6,1865
META,2024-11-07,2024-11-07T13:15:00,573.8,573.958,573.6,573.89,4458
META,2024-11-07,2024-11-07T13:20:00,573.8,573.86,573.35,573.67,2541
META,2024-11-07,2024-11-07T13:25:00,573.6,574.04,573.6,574.04,5616
META,2024-11-07,2024-11-07T13:30:00,573.58,573.58,572.96,572.96,5196
META,2024-11-07,2024-11-07T13:35:00,572.98,573.9758,572.98,573.765,3299
META,2024-11-07,2024-11-07T13:40:00,573.87,573.87,573.13,573.53,2695
META,2024-11-07,2024-11-07T13:45:00,573.92,574.15,573.75,574.06,3809
META,2024-11-07,2024-11-07T13:50:00,574.27,574.72,574.07,574.35,7929
META,2024-11-07,2024-11-07T13:55:00,574.5,574.75,573.9342,574.66,8056
META,2024-11-07,2024-11-07T14:00:00,574.38,574.98,574.35,574.98,4620
META,2024-11-07,2024-11-07T14:05:00,574.58,575.3,573.6723,575.3,10550
META,2024-11-07,2024-11-07T14:10:00,575.12,575.4309,574.6,574.6,5558
META,2024-11-07,2024-11-07T14:15:00,574.82,576.5,574.82,576.5,11089
META,2024-11-07,2024-11-07T14:20:00,576.5,577,576.26,576.38,13887
META,2024-11-07,2024-11-07T14:25:00,576.49,576.94,576.01,576.94,5091
META,2024-11-07,2024-11-07T14:30:00,576.89,583.1567,575.21,581.77,739339
META,2024-11-07,2024-11-07T14:35:00,581.593,586.99,581.4901,586.67,593640
META,2024-11-07,2024-11-07T14:40:00,586.53,587.56,585.18,587.1999,430734
META,2024-11-07,2024-11-07T14:45:00,586.9901,587.4599,583.31,583.45,323506
